geneNames	GSM1337304	GSM1337305	GSM1337306	GSM1337307	GSM1337308	GSM1337309	GSM1337310	GSM1337311	GSM1337312	GSM1337313	GSM1337314	GSM1337315	GSM1337316	GSM1337317	GSM1337318	GSM1337319	GSM1337320	GSM1337321	GSM1337322	GSM1337323	GSM1337324	GSM1337325	GSM1337326
MRS2	205.25	154.9	216	138.45	178.65	137.75	151.4	113.8	150.5	123	179.95	159	231	217.05	198.95	201.45	188.2	174	222.4	228.2	215.45	292.45	177.8
MRTO4	342.5	400	296.7	1362.7	804.9	722.4	457	284.7	396.3	304.7	451.2	273.5	398.8	350.3	285.2	362	624.8	444	377.9	428.1	237.5	276.5	307.5
MS4A1	142.75	44.85	64.65	86.8	140.15	35.6	46.7	78.5	81.75	80.8	367.85	76.85	510.8	787.8	76.8	805.1	3390.8	1184.9	477.3	1850.7	95.5	313.6	74.9
MS4A12	30.1	11.4	15.4	26.4	122.1	66.9	85	30.1	16.9	33.4	16.7	58	69.2	51.9	68	63.8	14.1	14.9	28.3	139.3	63.4	89.8	47.5
MS4A2	192.8	107.25	135.6	145.15	120.9	180.5	69.55	184.5	103.95	150.85	94.15	101	122.9	96.15	82.45	104.55	148.45	135.15	121.6	153.6	104.15	79.25	82.85
MS4A3	39.8	14.3	9.4	20.1	39.7	3.1	4.5	41.8	2.8	11.9	6.8	23.6	9.8	5.3	2.4	9.3	44.4	45.3	56.1	25.9	2.3	40.4	8.3
MS4A4A	2083.2	5014.7	2570.8	1356.3	3349.8	2881.9	1687.8	1886.9	1484.5	3428.2	1280	1619.4	3317.3	2261.5	1328.1	3409.2	2465.6	3730.4	2886.3	2502.6	2724.4	3638.8	2067
MS4A5	23.9	28.8	21.6	27.5	27.5	21.8	9.1	19.9	21.8	24.4	13.4	10.6	26	19.2	14.1	15.9	11.6	20.2	15.5	25.7	24	20.1	25.6
MS4A6A	2754.2	5887	2486.1	1460.7	3858.6	5510.5	3139.2	5462.1	5395.5	3549	3966.6	3907.2	5473.3	4403.2	1948.8	5064.4	4327.7	6175.6	6378.3	5150	6404.5	6563.7	5198.8
MSANTD2	307	119.9	242.7	241.8	214.9	161.7	114.1	114.1	135.6	126.4	131.2	168	164.6	163.8	174.4	151.2	58	91.6	256.5	191.8	326.3	168.9	117.8
MSC	125.2	141.2	50.5	265.7	102.3	68.5	198.4	132.4	148.4	170.8	124.4	80.6	209.2	145.2	79	229.5	233.6	225.7	152.6	136.7	121.8	127.6	147.9
MSH2	179.5	135.3	195.3	93.7	152.8	127	210.2	197.2	206	187.6	191.6	286.3	259.8	241.3	241.6	202.5	378.7	260.7	187.2	237.3	231.7	183.4	201.2
MSH3	216.65	168.7	233.85	150.1	196.6	201.9	189.1	186.6	182.9	162.25	143.95	146.55	200.15	96.15	141.8	215.85	211.95	135.75	176.2	103.15	177	121.65	198
MSH4	31.9	57.4	65.6	22.3	86.5	24.5	35.2	37.1	59.7	6.5	69.8	48.2	40	49.5	35.6	32.3	43.7	13	34.9	59.5	35.6	38.6	31.7
MSH6	350.2	268.066666666667	330.466666666667	368.7	289.833333333333	315.2	275.833333333333	244.633333333333	227.233333333333	313.866666666667	290.466666666667	365.566666666667	393.766666666667	303.433333333333	331.833333333333	337.7	313.933333333333	331.1	310.4	329.1	372.166666666667	247.333333333333	315.866666666667
MSI1	5.7	9.4	5.6	9	6.5	7	27.9	7.2	5.8	10.7	13.1	7.2	9.9	10.4	3.8	18.2	15.5	5.2	7.2	9.7	6.2	7.2	25.3
MSL1	1970.9	2068.6	1631.2	1736.1	1695.8	2902.5	2422.3	2624.7	2717	2730.5	2198.8	3064.8	2255.8	3000.7	3092.9	2925.2	2992.2	2724.8	2973.1	2818	3061.6	3050	2492.3
MSL2	498.9	335.5	587.4	448.9	469.7	336.4	451.7	462.4	659.2	315	538.2	356.8	396.6	429.3	413	335.4	582.3	335.6	485.2	477.8	237.2	301.8	274.9
MSL3	437.9	318.5	326.05	429.15	441.15	296.5	298.15	335.35	316.15	306.65	308.75	349.6	595.1	518.65	300.75	420.3	528.35	478.05	534.4	564.15	437.45	553.55	413.85
MSLN	1.7	5.6	5.1	2.5	5	5.6	2.3	10.5	67.8	9.3	13.9	2.8	2.4	27.2	3.5	2.6	280.3	23.2	7.4	14.1	4.6	6	17.9
MSMB	10.9	3.45	13.35	11.95	20.4	19.65	4.4	9.3	45.3	7.5	19.25	14	3.7	3.6	15.5	2.7	10	2.65	6.25	6.6	4.9	8.35	2.6
MSMO1	347.9	379.2	389.2	267.4	357.3	402.6	269	290.9	266.7	277.4	533.6	423.6	462.4	548.5	460.3	352.3	350.9	416	443.7	339	371.9	302.4	265
MSN	4825.1	4985.3	3772.7	7260.6	5805.7	3155.7	4596.5	4393.7	4250	4390.8	5549.9	4783.4	5161.9	5471.7	4394.2	5899.7	4709.3	4568.7	3716.7	4881.2	4944.1	4047.6	4744.5
MSR1	316.7	628.9	249.25	431.7	398.575	324.875	553.25	579.9	618.05	775.1	226.7	383.6	565.375	489.2	183.45	370.675	219.45	331.1	779.775	162.35	323.55	498.45	644.525
MSRA	612.2	724.3	595.5	617	647.7	697.9	616.5	533.5	509.2	688.7	778.5	901	813.4	786	875.4	629	792.4	792.2	569.7	667.2	750.7	876.8	610.5
MSRB1	443.1	566.7	937	3118.9	218.5	976.7	826.5	649.2	548.1	747.5	1112.1	543.8	776.8	930.7	813.4	744.9	848.3	991.3	500.4	796.8	623.1	692.4	703.3
MSRB2	884.45	895.7	1028.6	173.35	511.25	851.95	990.65	884.95	841.7	1034.05	683.15	922.95	997.45	847.6	906.5	927.2	711.7	953.35	893.5	859.55	699.05	808	661.3
MST1	478.55	83.5	202.35	70.35	132.05	119.65	212.15	305.4	231.4	260.8	110.35	140.4	261.9	169.95	123.85	140.45	188.9	151.1	437.45	223.7	203.05	205.55	228.65
MST1L	49.8	33.2	26.05	45.3	28.65	14	13.9	50.55	55.25	34	25.45	9.85	17.35	33.05	15.3	18.3	39.85	36.5	36.1	45.5	19.35	14.1	21.35
MST1R	159	133.7	129.6	97.6	138.1	46.8	20.6	108.6	101.9	161.9	189.4	126	66.5	125.3	104.2	61.3	100.5	19.4	114.3	144.6	124.8	87.5	119.7
MST4	237.9	161.2	235.1	311.7	162	299.4	146	160	100.5	83.7	234.8	329.6	333	413.7	208.1	232.6	359.8	222.6	234	302.7	212.3	200.9	132.2
MSTN	5	11.1	0.7	10.8	8	7	11.5	14.5	16.4	7.2	25.1	6.4	2.4	14.6	68.8	13.9	4.2	22.4	0.8	14.6	5.4	14.7	17.8
MSX1	713.1	311.6	325.9	1115.7	766.6	269.7	204.7	336.4	361.6	374.4	426.6	542.4	360.3	215	430.5	265.6	194.1	215.2	220.4	236.2	477.8	263.2	291.4
MSX2	117.933333333333	40.3333333333333	25.5	36.4333333333333	44.3	27.3333333333333	99.4	43.9666666666667	50	93.5	79.6	46.7666666666667	251.166666666667	101.9	44.5333333333333	169.433333333333	88.2	126.166666666667	99.9666666666667	122.8	83.4333333333333	166.666666666667	115.066666666667
MT1E	4791.55	10960.55	7678.1	8737.85	11904.95	15105.25	4564.85	6218.75	6492.95	10450.1	11929.8	5761.05	5127.85	8363.35	7580.1	8640.9	5131.45	6050.25	4276.5	6366.5	6250.35	7952.1	8491.2
MT1F	1634.35	5519	3697.5	3618.6	6067.35	5245.55	1312.4	2025.4	2083.6	6565.4	7303.1	3106.25	2434.7	5389.3	3977.5	4458.95	2583.1	2399.7	1651.55	2625.75	2868.9	4599.35	4796.65
MT1G	1450.55	3956.5	1510.4	3210.85	3237.7	2831.7	746.45	1722.2	1760.2	3450.7	6248.75	1832.6	1472.3	3250	2452.25	2922.85	1325.55	1581.45	1247.3	2286.85	2008.6	3484.5	3581.6
MT1H	5079.7	10280.2	7372.9	15868.1	19534.8	22393.1	3615.2	5095.1	5218.3	9410.9	13556.5	5137.1	4176.8	7885.6	9432.6	6995.2	4159.2	4949.3	2774.5	5569.9	5697.5	7750.1	8192.6
MT1HL1	5926.3	11336.3	10248.9	8678.8	10291.9	21142.4	2675.9	6246.3	7332.2	11459.9	8358.6	7922.7	7264.3	13339.5	11208.1	9361.7	5216.6	5360.1	4000.2	6037.7	7766.3	10833.1	10080.6
MT1M	1010.5	2059.8	1482.4	1680.6	7196.3	5050.2	448.6	933.2	863.7	2346.5	2376.2	811	509.7	1563.6	1154	1649.3	448	666.3	569.6	659.8	530.9	1055.4	1050.4
MT1X	7278.5	13145.7	10159.95	15756.7	19676.4	21131.6	3043.5	6502.15	6229.85	11379.3	12994.45	6145.2	6192.5	10078.4	8681.25	8254.85	4229.75	5616.45	5487	6629.25	6015.3	8637.8	7884.05
MT2A	16672.5	27569.1	17071.6	27963.4	25246.1	27881.9	11344.1	17747.4	18652.2	26716.5	22226.8	12103.9	12866.4	18539	15719.5	16254.6	13281.8	15180.2	10497.6	16865	13999.4	16658.5	19769.7
MT3	144.8	179.2	134.8	271.1	227.9	151.1	112.8	177	139.8	132	227.3	91.1	203.4	164.8	120	116.7	148.6	150.4	132.2	192.1	168.9	137	256.6
MT4	87.7	116.7	89.6	92.2	83.9	16.5	29.3	97.1	90.3	107.7	13.6	21	80.7	34.3	20.3	28.1	58.8	44.8	67.1	92.8	99	30.9	110.9
MTA1	571.5	415.2	490.55	496.25	506.9	441.4	493.8	581.45	506.6	466.35	390.4	330.25	337.05	296.3	377.15	341.45	349.15	332.95	436.05	375.95	459.75	382.05	507.55
MTA2	7.4	28.1	18.4	88.2	37.3	19.4	14.6	43.3	53.1	18.1	26.2	15.1	18.7	19.3	15.6	15.7	13.4	19.8	15.6	19	15.9	21	19.5
MTAP	69.74	65.7	60.28	108.72	71.74	58.74	40.32	55.7	55.42	69.3	78.76	85.82	81.04	62.3	48.82	63.56	58	61.2	52.14	76.4	71.28	56.66	65.22
MTCH1	4789.7	5149.5	5349.9	4889.7	4664.1	5422.2	5257	4615.8	4526.9	5379.6	5715.4	4814	4979.6	4668.7	5378.5	5403.2	5392.1	5546.6	5014.8	6289.4	5005	5835.2	5337.2
MTCH2	1119.4	1287.3	914.4	1131.4	1166.6	1120.1	1473.8	1412.7	1340.7	1473.8	1065.5	1006	1178.6	1203.3	796.7	1423.2	1459.9	1328.2	1234.3	1214.8	1173	1029.2	1570.7
MTCL1	301.1	242.7	181.3	263.3	173.8	100.8	182.6	129.7	70.1	148.8	117	305.6	143.1	78.9	109.8	201.7	149.4	153.3	308	169.3	422.4	155.6	269.4
MTDH	1402.53333333333	1254.9	1170.4	1250	1647.03333333333	1771.6	1839.96666666667	1506.1	1432.56666666667	1342.53333333333	1702.06666666667	1541.9	1673.93333333333	1867.83333333333	1369.16666666667	1672.06666666667	1641.73333333333	1443.93333333333	1691.5	1318.33333333333	1286.5	1583.36666666667	1479.63333333333
MTERF1	71.7	15.1	54.7	72.2	20.6	52.4	45.6	31.6	50.5	29.1	34	10.5	35.6	67.4	48.6	83.2	128.3	41.1	30.1	10.7	59.3	49.3	87.1
MTERF3	592.8	280.2	493.1	960.7	844.8	470.8	218.6	214.7	277.6	327.1	285.4	570.3	408.1	677	410.5	432.8	353.8	507.4	580.7	502.5	434.9	507.6	264.9
MTERF4	206.7	143.8	94.9	48.6	136.5	111.5	118.9	197.6	121.7	103	204.7	166.2	175.3	139.8	115.1	114.2	182.1	160.9	154.2	279.2	119.8	159	131.6
MTF1	394.65	369.65	242.85	485.3	329.75	361.9	356.95	334.05	395	407.8	419.6	237.9	404.15	284.05	351.1	366.55	250.6	386.65	326.1	369.5	255.9	308.2	565.15
MTF2	335.76	295.68	295.58	272.12	260.9	223.52	314.32	300.04	334.7	277.2	382.52	280.36	391.7	364.46	313.28	288.18	345.74	320.98	434.2	411.46	412.08	336.94	305.14
MTFR1	343.8	309.5	464.4	473.4	450.1	479.2	365.35	195.8	217.95	229.5	368.8	371.8	329.6	345.95	366.4	349.6	215.45	229.7	334.45	403.2	445.85	373.6	301.85
MTG1	488.3	360.4	232.4	327.4	362	345.7	329.6	280.1	287.8	303.6	347.2	202.9	364.3	370.8	267.7	369.2	399.4	432.4	358.3	470.8	320.7	326.7	353.9
MTHFD1	699.4	695.1	1951.3	536.1	829.4	843.6	884.8	849.1	817.4	826.8	744.3	568.6	717.2	687.2	977.4	604.1	598.2	735.7	819.8	726.2	667.8	724.3	692.9
MTHFD2	1154.3	1004.8	1342.9	3919.6	3603.6	4364.5	848.8	628.7	624.3	1060.4	1249.1	658	1257	1724.9	1454.9	1231.1	972.5	1092.2	1456.1	1165.8	1122.9	1527.4	1263.5
MTHFD2L	60.4	43.3	98.4	506.3	173.9	252.2	65.9	100	88.4	38.3	113.2	118.4	69.8	98.1	127.7	66.2	99.6	26.4	77.3	85.7	72.8	123.9	32.6
MTHFR	30.6	29.7	28.7666666666667	24.3	45.7666666666667	26.2	41.0333333333333	29.6333333333333	39.4333333333333	38.6333333333333	20.0666666666667	25.8333333333333	12.3666666666667	44.9333333333333	19.4666666666667	17.1333333333333	19.8	28.1666666666667	35.2333333333333	18.9333333333333	19.0333333333333	31.3	42.8333333333333
MTHFSD	222	221.4	181.8	141.7	154	110.4	106.3	160.1	163.1	158.6	165.2	110.3	127.2	124.4	134.4	132	155.5	208.3	126.7	149.5	170.9	146	170.4
MTIF2	448.9	632	634.6	345.5	428	576.6	480.4	628.9	605.2	603.3	562.2	767	735.8	940.5	817.6	651.8	988.9	744.3	780.5	537.5	995.3	728.4	533.1
MTL5	67.7	61.5	54.7	78.2	101.3	17.7	68.1	66.6	98.5	55.7	18.1	49	69.3	70.2	39.6	49.4	61.9	49.6	82.8	21.2	52.8	27.2	63.5
MTM1	86.3	121.6	120.95	38.85	82.65	63.85	67.05	60.85	82.75	75.3	84.05	131	101.35	129.5	59.3	75.4	104	95.6	73	68.95	143.4	115.05	53.7
MTMR1	332.4	276.625	308.375	298.575	255.225	378.75	448.8	315.05	322.25	321.225	271.75	315.6	389.25	425.6	235.8	399.95	567.3	429.65	461.3	393.025	262.3	336.25	428.825
MTMR10	113.2	111.4	89.5	94.3	137.5	12	33.5	82	65.4	36.6	71.2	64.5	47	30.7	8	12.1	11.3	10.1	15.2	49.9	69.9	70.4	34.8
MTMR11	574.9	408.8	326.7	265.2	244.4	224.5	390.1	353.3	322.8	219.4	395.7	597	223.7	202.9	418.5	426.7	196.9	239.8	508.4	412.6	691.4	282	388.9
MTMR12	158.3	202.4	165	210.8	258.4	210	208.4	177.1	264.8	184.3	251.2	190.2	212.2	163.4	108.8	155.4	181.8	196.2	167.8	296.3	104.3	135.8	262.1
MTMR14	498.9	519	485.7	555.6	450.2	493.8	501.1	577.1	528	558.5	617.6	514.1	588.2	536.5	567.5	526.7	919	666.5	596	708.9	548.1	685.9	674.7
MTMR2	446.9	367.033333333333	300.533333333333	416.366666666667	312.966666666667	438.8	404.433333333333	295.866666666667	335.333333333333	359.733333333333	343.2	433.833333333333	372.6	374.466666666667	441.433333333333	453.833333333333	293.133333333333	296.666666666667	436.166666666667	283.666666666667	520.4	328.866666666667	311.2
MTMR3	254.366666666667	285.266666666667	263.866666666667	331.7	260.433333333333	266.366666666667	268.066666666667	245.2	263.633333333333	304.966666666667	277.8	299.433333333333	245.9	221.266666666667	300.366666666667	188.366666666667	208.1	199.6	253.233333333333	242.8	306.733333333333	218.466666666667	311.2
MTMR4	587.35	584.7	579.7	485.05	558.8	560.05	434.65	463.9	517.7	444	577.8	440.95	643.95	611.55	563.95	530.75	694.6	553.1	703.35	796.95	692.45	511.9	478.4
MTMR6	582.6	411.9	546.4	629.6	725.2	452.3	428.5	408.6	394.1	441.6	414.6	522.2	574	813.6	628.7	620.3	431.5	467.3	455.9	294.4	632.6	752.7	463.7
MTMR7	10.55	14.25	11.75	12.2	3.65	43.15	21.95	13.8	4.95	40.05	4.75	10.45	39.75	8.75	9.25	12.75	33.25	3.35	26.5	7.2	45.25	16.6	27.65
MTMR9	658.45	665.2	615.1	876.1	546.45	527.65	586.65	439.55	433.1	625.35	705.85	744.4	747.55	708.55	747.65	519.7	567.6	521.05	772.35	680.5	775.9	668.65	506.75
MTNR1A	55	36.8	9	12.4	38.8	3.2	7.1	6.2	19.2	12.8	5.5	11	38.4	8.3	3.7	3.7	3.1	7.5	3.6	11.8	66.2	31.7	15.6
MTNR1B	35	9.8	12.4	13.6	18.9	15.9	12.4	40.5	25.2	23	22.1	13.2	15.9	13.2	29.9	76.6	6.1	37.8	11.1	17.4	15.6	11.2	16.3
MTO1	369.85	331.7	386.65	400.4	332.4	592.4	347.8	417.3	469.45	333.9	295	500.4	493.2	432.4	510.6	317.95	531.2	455.7	540.75	466.95	537.9	552.1	333.75
MTOR	112.35	104.55	120.9	103.35	105.8	94.35	87.15	73.5	78.7	77.35	72.7	92.1	102.15	80.9	82.6	75.6	125.75	104.45	124.25	66.1	121	110.45	85.7
MTPAP	358.9	329.2	317.5	547	489.6	342.3	309.5	348.7	402.3	333	402.1	365.6	335.9	332	433.1	464.1	419	492.2	376.4	369.2	426	395.1	388.1
MTR	580.3	718.1	721	354.9	607.2	300.1	434	433.7	480.7	435	615.8	542.7	626.6	404.6	564.6	327.2	304	307.8	453.1	495.1	433.2	486.7	320.5
MTRF1	103.4	139.3	21.8	64.9	113.7	107	108.1	166.4	116.4	110.8	88.7	117.4	86.3	130.7	74.1	27	141.2	119.2	169.1	153.2	164.6	108.6	142.9
MTRF1L	129.2	122.6	98.45	71.45	106.05	40	41.7	70	61.15	91.3	58.1	71.65	49.5	56.15	55.1	48.1	35.8	37.2	64.65	117.5	77.6	69	107.75
MTRR	722.4	476.75	540.95	1567.3	995.45	620.1	512.5	502.35	510.9	377.6	558.65	436.2	564.8	663.3	428.25	365.05	505.5	541.25	636.65	525.15	478.45	680.1	418.35
MTSS1	338.2	904.475	778.85	455.775	356.875	1093.75	516.925	434.85	518.55	818.95	556.975	631.875	903.4	807.025	676.325	650.625	752.45	703.15	819.325	464.225	805.05	753.85	621.1
MTSS1L	12.8	11.4	18.7	27.2	9.5	9.9	5.8	8.7	13.2	10.1	5.3	15.5	13.5	4.7	3.8	3.7	13.1	4.9	4.9	9.8	4.5	6.2	9.9
MTTP	54.3	31.7	50.7	56.8	40.2	44.2	23.2	24.7	45.7	66.6	7.1	31	58.3	11	9.2	48.6	5.6	12.2	8.2	10.1	39	28.1	10.8
MTUS1	1480.9	845.333333333333	1423.1	383.833333333333	739.833333333333	1318.96666666667	1518	956.5	859.5	914.733333333333	717	1736.56666666667	531.666666666667	366.4	1654.1	876.533333333333	665.3	604.7	1058.1	711.1	1219.8	463.533333333333	433.666666666667
MTUS2	3.4	253.7	94.1	22.6	9.1	117.2	108.6	343.8	447	160.1	329	231.9	85.4	378	223.2	76	120.5	50.1	133.9	62.7	229.2	67.9	45.9
MTX1	714	862.9	883	784.7	800	941.7	1213	766.3	900.2	730.1	1565.8	1031.9	1108.2	1505.8	1043.6	1167.8	995.2	1027.8	914.1	1138.2	916	1116.3	903
MTX2	611.6	600.6	645	501.5	575.1	659.6	695.6	597.7	627.5	700.8	789.6	853.8	863.1	868.5	629.9	659.3	649.4	634.8	744.2	676.5	763.4	713.4	610.5
MUC1	107.666666666667	136.566666666667	83.6666666666667	161.666666666667	166.1	124.666666666667	123.5	104.433333333333	114.666666666667	122.366666666667	234.166666666667	72.7666666666667	73.1333333333333	202.4	140.366666666667	89.2	62.6	104.9	77.7	122.8	135.133333333333	154.866666666667	315.266666666667
MUC13	104.1	36.7	68.2	98.7	65.9	27.5	51	37.7	29.4	106.5	108.8	37.1	14.3	7.1	30.4	9.8	31.4	11.3	26.7	44.7	50	59.9	85.6
MUC16	6.9	8.4	9.8	11.6	4.2	5.8	5.2	5.5	3.6	7	12.3	8	3.8	10.1	5	6	4.3	6.5	2.9	12.1	4.6	3.8	6.7
MUC2	74.8	106.4	27.8	79.9	80	29.8	11.3	26	26.6	14	132.8	31.7	126.4	22.3	43	55.5	19.2	79	75.7	140.8	36.2	24.6	31.5
MUC3B	111.9	51.5	81.5	21.65	82.25	28.85	98.85	103.15	135.1	94.9	32.7	35.3	57.5	79.15	36.5	36.9	57.3	22.5	48.45	22.3	91.3	118.35	134.1
MUC4	13.2	11.5333333333333	9.26666666666667	20.9333333333333	25.5666666666667	15.7	19.6666666666667	19.2333333333333	8.3	6.5	28.6	10.4333333333333	9.23333333333333	17.1333333333333	9.2	21.2333333333333	15.1	25.8666666666667	4.1	16.2333333333333	16.8666666666667	6.96666666666667	16.3666666666667
MUC5AC	85.9	80.6	71.4333333333333	80.8666666666667	84.9333333333333	61.1666666666667	41.4333333333333	46.7666666666667	83.6	69.4666666666667	102.533333333333	59.3666666666667	72.4666666666667	16.7333333333333	18.3333333333333	45.1666666666667	22.4333333333333	44.3	40.7666666666667	79.3333333333333	78.5	38.8	75.5666666666667
MUC5B	9.75	9.45	33.9	19.2	7.55	12.55	24.3	7.85	7.5	31.95	37.35	26.95	48.8	15.65	11.95	11.05	4.85	23.1	6.2	20.05	32.6	26.5	14.35
MUC6	67.4	65.5	40.2	23	72.6	102.9	77.7	145.2	88.7	60.5	23.7	46.7	30.7	53.6	42.4	18.1	19.2	46.4	12.3	15.5	39.7	45.3	124.6
MUC7	13.4	23.05	23.95	22.3	28.25	17.05	24.45	19.5	30.9	24.65	8.55	29.45	27.05	28.65	18.6	16.05	9.65	7.1	17.7	21.85	20.9	24.3	20.65
MUC8	86.85	28.05	34.3	54.05	27.4	57	28.8	67.8	28.35	29.95	36.2	52.9	39	21.25	21.05	30.15	28.5	19.15	34.25	73.9	24.9	22.25	49.4
MUL1	337.6	407.8	334.9	410	321	507.6	538.5	490.4	502.6	474.5	597.2	557.4	613.7	493.9	546.9	502.1	445.2	449.4	369.5	328.5	289.6	495.3	367.2
MUM1	151.4	391.6	220.6	56.6	80.6	108	125.8	214	154.1	84.3	157.7	194.4	215.3	82.7	125.7	73	127.9	90.2	170.7	106.8	94.3	64.1	195.9
MUS81	489.6	568	388.6	420.3	349.9	432.6	390.6	391	397.2	381.6	474.1	482.7	625.1	396.5	421.7	349	529	379.3	527.2	574.5	526.3	446.2	395.4
MUSK	18.85	51.4	42.7	27.2	55.4	16.45	31.8	34.4	39	37	42.5	15.85	35.25	48.9	22.15	19.4	23.15	26.2	23.45	37.15	24.1	38.85	40.45
MUT	491.35	463.8	727.7	300.75	316.2	569.9	432.1	386.65	420.85	376.05	387.6	545.7	432.25	417.2	472.3	490.55	416.3	371.3	449.15	373.5	606.45	466.6	312.2
MUTYH	425.7	501.1	395.5	451	455.1	523	500.6	462.8	668.3	600.7	377.1	400.6	432.2	486.7	388.9	439.4	639.5	505.8	633.4	655.6	492.2	435.4	494.7
MVB12B	174.75	176.425	219.65	115	167.35	129.425	165.875	202.15	182.375	221.8	181.125	132.175	195.175	123.425	123.875	156.225	131.1	184.125	128.25	115.725	129.475	123.35	205.95
MVD	66.8	20.1	14.3	14.8	15.5	62.7	116.6	150.9	123.4	169.6	9.8	6.1	7.4	37.7	43.9	48.8	84.6	17.5	33.1	27.6	18.2	26.7	136.2
MVK	260.566666666667	254.133333333333	295.133333333333	265.466666666667	262.966666666667	247.633333333333	259.866666666667	248.733333333333	272.833333333333	286.866666666667	223.533333333333	239.3	289.033333333333	232.5	227.066666666667	198.966666666667	144.4	171.366666666667	122.266666666667	238.733333333333	257.233333333333	219.333333333333	297.533333333333
MVP	1187.3	1616.7	804.5	1036.9	752.4	1080.5	1384	1136.1	1326.6	1348.9	1957.2	1155.9	1257.1	1600.1	1057.3	1483.5	1585.1	1645.6	1260.2	1413.6	1249.3	1258.2	1673.2
MX1	527.7	773.3	1766.8	394.3	572.5	368	930	758.2	689.5	573.8	1789.8	2514.8	912.8	1051.4	1892.9	1302.4	1588.3	2161.2	860.7	3044.4	469.4	831	1269.2
MX2	646.6	613.9	733.5	1333.4	639.3	267.9	481.2	502.9	465.2	500	947.9	845.9	889.3	829.2	658.3	833.3	939.4	865	748.5	1847.3	562.5	1197	742.6
MXD1	13.4	5.7	6.6	256.5	12.1	11.7	19.9	75.7	19.6	36.5	5.7	6.1	8.1	6.7	8.4	3.9	2.7	4	5.2	13.3	9.5	6.1	11.1
MXD3	27.5	33.2	26.1	44.9	25.6	31.8	137.2	34.3	26.9	36.3	32.3	18.2	30.1	71.6	30.3	32.3	31.3	29	110.3	35.7	36.2	38.2	52.9
MXI1	1155.5	1017.7	1820.9	813.3	1167.7	2622	1055.7	998	885.6	1143.3	1300.1	1718	1604	1382	2984.6	1389.3	872.7	1123.9	1653.6	1203.2	1713.8	1538.6	1619.1
MXRA5	7908	1890.5	336.2	630.6	2292.2	625.3	8026	4719.9	4856.9	1844.9	5784.1	4905.7	7260.3	5565.3	2390.9	6770.9	4170.9	6378.9	7531.7	5635.8	6342	5027.1	9432.7
MXRA7	5022.5	6652.7	5969.2	5504.5	5590.3	6627.8	6445.2	6417.5	6172.1	4855.9	6059.8	6731.5	4480.6	4008.2	8746	4833.7	4354.5	3986	3968.7	5223.5	6693.8	4582.4	4091.8
MXRA8	3376.7	3299.3	2292.1	1211.2	1282.2	3792.9	4547	4151.4	3926.9	3346.1	3475	5969.5	3284.9	1992.2	4349.5	4383.1	2485	2622.1	2594	2686.9	4215.9	1890.5	3015.9
MYB	71.3	17.85	34.6	58.05	66.9	34.45	42.85	24.8	41.55	16.4	92.85	39.95	47.2	83.6	47.35	52.05	112.75	53.7	58.4	67.35	26.05	61.65	51.25
MYBBP1A	501.9	355.1	488.1	734.5	614.1	356.3	322.5	286.2	269.6	350.5	490.3	321.8	542.1	521.8	405.1	360.9	430.1	402.4	333.6	461.5	304.9	472.3	322.4
MYBL1	97.6	58.4	58.7	8.3	40	13.3	34.1	54.7	51	35.7	109.1	65.5	162	190.6	59.3	76.8	122.3	113.5	208.8	156.7	81.5	113.1	80.9
MYBL2	39.6	94.4	25	48.9	27.4	142.8	44.8	108.9	49.1	56	79.7	104.6	194.2	154.5	62.8	139.6	269	162.2	143.9	208.9	47.5	172.1	133.3
MYBPC1	41.5	39.3	39.7	81.1	54.8	20.2	55.3	47.7	28.3	46.3	114	39.2	87.3	24.4	37.9	41.7	42.7	73.7	64.1	59.4	58.7	39.5	33
MYBPC2	8.7	4.3	3.2	23.3	4.5	4.1	5.6	13.3	5.6	4.3	6.2	36.6	9	3.5	2.8	6.1	5	2.4	28.5	4.2	3.1	3.5	8.8
MYBPC3	48.3	33.7	48.6	70.9	65.9	147.5	57.6	49.4	121.5	52.1	52	89.6	84.3	53.4	63.9	70	82.4	74.3	48.4	26.1	65.1	37.8	123.1
MYBPH	9.2	9.5	26.2	15.8	20.9	11.3	22.9	22.6	15.2	20.4	25.9	19.6	16.1	36.8	16.6	17.9	10.6	10.9	13.8	15.8	71.4	35	20.7
MYC	2324.9	645.4	1608.2	5302.1	2869.5	2410.8	498.3	1644.9	1600.1	3472.1	744.3	926.2	721.4	469.2	1279.5	1064.4	1070.6	1036.5	944.9	1121	671.7	955	1279.8
MYCBP2	1450.25	905.6	2365.65	755.65	1642.95	1626.3	1074.25	1112.9	1022.65	1094.3	1424.05	1577.45	1503.1	1477	1608.2	1258.9	1430.35	1121.85	1403.8	1329.6	1155.75	1273.45	894.85
MYCL	122.8	139.1	75.4	95.95	98.6	69.95	48.1	104.35	107.85	50.1	165.1	106.65	173.05	159.8	85.9	154.55	125.85	123.65	111.1	130.15	91.95	101.75	158.5
MYCN	31.2666666666667	53.6	19.4666666666667	10.5	8.4	12.3333333333333	56.3666666666667	25.9	24.8	26.5	12.6333333333333	46.7666666666667	43.1333333333333	21.6	40.5666666666667	34.1333333333333	29.2	32.6666666666667	31.4666666666667	9.06666666666667	34.2	23.0333333333333	23.8
