geneNames	GSM302859	GSM302864	GSM302866	GSM302870	GSM302872	GSM302882	GSM302896	GSM302900	GSM302924	GSM302927	GSM302933	GSM302943	GSM303364	GSM303366	GSM303368	GSM303520	GSM303522	GSM303523	GSM303525	GSM303531	GSM303533
KCTD2	363.2815	437.4815	448.509	312.26	486.297	346.5825	462.8105	390.2105	315.864	305.7775	364.6725	330.808	221.6925	345.254	302.9	307.5805	298.034	412.553	474.9825	481.678	293.581
KCTD20	405.931	278.607	329.532	344.312	225.832	200.072	189.807	190.752	165.457	83.8581	83.4842	155.17	144.526	156.045	134.636	407.278	408.197	261.857	116.887	218.199	426.339
KCTD3	238.469	112.471	207.895	226.569	98.3381	189.747	220.848	176.218	223.416	177.616	102.021	40.1873	157.036	341.606	115.134	78.5687	257.004	158.049	171.626	129.911	127.578
KCTD5	528.895	485.733	293.736	967.721	681.898	569.852	618.931	580.075	495.402	522.406	529.709	518.934	434.476	594.96	412.382	409.122	528.546	358.345	297.038	315.993	448.218
KCTD9	279.141	347.803	370.526	459.281	322.035	366.645	261.538	340.534	428.783	251.729	136.092	212.751	280.903	414.228	298.021	221.308	350.83	119.928	188.688	235.326	169.395
KDELC1	309.184	106.349	138.7	103.824	129.374	246.817	294.777	130.317	223.404	326.6	128.494	230.843	257.831	327.451	117.749	198.247	146.514	311.417	261.409	201.145	118.711
KDELR1	685.503	551.019	545.14	441.869	437.153	663.878	577.943	466.634	679.676	780.454	585.331	513.333	750.053	721.487	778.66	957.528	540.609	1091.51	908.233	859.293	677.428
KDELR2	2317.67666666667	2534.17333333333	2432.88	3092.10666666667	3187.52	2773.36	2671.24	2429.27333333333	2744.25	3293.27666666667	2457.29666666667	2518.65666666667	2752.59666666667	3023.07	2725.46333333333	3276.4	2942.08333333333	3457.57333333333	2408.74333333333	2524.91	2801.35
KDELR3	638.467366666667	932.269966666667	749.6941	465.465833333333	1086.008	1239.48343333333	1152.38	930.889733333333	948.2302	1318.25333333333	819.065466666667	924.4235	1106.55033333333	1515.2709	1062.60583333333	1053.81883333333	443.6102	1479.6712	884.784966666667	922.210533333333	877.771333333333
KDM1A	541.069	693.526	458.134	586.106	294.157	445.646	350.397	289.544	556.254	412.419	700.901	519.055	516.738	808.407	569.932	439.78	608.312	560.506	647.053	600.217	575.134
KDM2A	820.374666666667	731.618666666667	601.409333333333	760.603666666667	751.909666666667	626.039	787.346333333333	719.087	536.601666666667	550.239333333333	612.004	670.839	672.104	633.852333333333	517.141666666667	818.039666666667	570.989	663.725	848.889333333333	852.984666666667	627.415
KDM3A	503.778	807.424	616.758	646.675	542.604	742.861	658.01	789.845	961.282	607.868	765.702	569.76	748.949	1039.24	723.886	894.527	524.55	574.546	528.077	540.021	565.613
KDM3B	853.1405	916.2105	1108.56	1047.695	986.3835	1220.56	1019.3425	1187.8655	1221	923.516	1286.005	971.3105	978.406	1184.09	1013.15	824.1835	857.1705	925.125	1189.431	1105.502	801.412
KDM4A	425.831	391.9385	278.106	337.2455	416.593	321.931	364.0165	321.858	329.3085	357.391	259.002	344.8845	370.0025	339.587	232.021	364.8815	293.5175	532.516	516.9595	521.978	429.3325
KDM4B	234.46474	248.89828	273.17114	328.18168	259.60726	232.23552	268.23608	311.34572	255.515042	215.472132	293.0544	260.586	242.404684	233.315962	184.64682	350.35872	233.48838	242.23722	288.7577	269.31926	219.11516
KDM4C	336.062	370.3125	275.757	236.1943	265.84145	254.03685	294.37005	304.9809	270.1436	228.323	439.5584	295.103	277.6	358.0145	276.2071	325.46915	261.598	337.99615	431.96335	524.1415	395.69165
KDM4D	9.38163	13.6537	6.8023	20.7946	22.7237	59.9711	71.5163	12.1003	30.0292	55.5478	8.69396	43.456	61.7598	71.4675	22.1446	12.7254	32.6192	32.0677	7.27487	41.6142	12.6278
KDM5A	448.2115	267.7545	356.092	363.0285	536.3725	377.1995	557.8385	571.993	286.9377	437.354	449.18825	429.5755	508.164	390.189	342.007	393.347	363.3755	361.91095	384.7323	458.60225	352.9965
KDM5B	586.212625	433.7958375	439.625325	355.263725	459.4835	599.297375	566.865025	355.957725	494.80575	466.7994	363.786225	481.32905	489.0712	716.59595	378.348875	461.82595	330.21585	488.633625	544.5503	533.209225	412.549225
KDM5C	548.776	472.044	469.658	776.925	611.064	502.493	658.422	536.118	547.094	605.572	523.767	546.171	843.65	517.744	568.318	728.095	543.805	696.973	490.003	548.894	562.342
KDM5D	1174.91	993.538	24.5582	461.405	489.469	28.4316	119.611	98.9842	13.9837	25.7259	62.2826	50.6721	149.31	1720.72	1637.5	14.2498	743.409	16.334	1205.51	1419.73	957.678
KDM6A	129.3329	178.5923	208.459333333333	207.153666666667	136.820133333333	239.605333333333	189.521333333333	224.890666666667	191.915666666667	163.249833333333	197.757666666667	173.149733333333	182.835033333333	155.565733333333	113.3697	216.458233333333	161.791833333333	175.1306	170.780933333333	184.665866666667	156.041846666667
KDM6B	726.974666666667	354.642333333333	314.919	2328.165	419.971933333333	469.215666666667	242.467533333333	504.705966666667	429.421	369.229	342.5555	245.672966666667	458.981666666667	464.276	457.738	657.211666666667	896.178	450.934666666667	678.170666666667	705.003333333333	965.582333333333
KDM7A	965.91	1334.41	794.886	2895.15	587.596	628.153	701.901	745.588	576.498	740.986	600.716	542.265	720.599	1005	752.728	1185.12	973.784	905.102	750.75	892.954	1241.3
KDM8	179.072	125.814	98.905	143.848	163.615	162.033	193.237	104.957	143.546	181.271	125.476	124.459	202.557	131.323	165.946	216.782	62.2753	74.7569	144.861	138.982	107.18
KDR	493.309	198.4	1116.42	474.777	248.547	496.527	609.752	348.287	385.392	365.72	222.638	287.203	416.224	343.938	165.923	191.28	151.058	393.141	308.989	359.317	317.458
KDSR	627.146245	799.50861	681.311785	701.56642	429.3453	636.750425	462.388335	677.442845	553.736985	451.378185	308.884115	307.85868	243.235445	522.47343	439.37824	373.54979	716.63607	365.45351	390.23121	368.92763	357.19301
KEAP1	607.911	661.359	624.382	479.601	713.197	785.406	716.817	600.131	671.755	792.797	732.143	759.043	526.182	592.086	543.459	751.914	513.413	839.824	800.209	695.836	793.651
KEL	57.3909	112.698	63.5128	56.4773	114.769	65.214	146.026	98.7104	75.3887	85.3246	116.451	27.719	87.4513	98.5209	49.7631	109.335	28.2196	119.022	33.1761	91.7299	24.2952
KERA	13.1295	46.6528	24.4605	24.6467	50.9006	45.6745	10.1339	29.162	89.7466	37.2229	40.6167	35.058	50.5513	86.0783	32.4884	36.8507	9.81262	52.9856	20.3492	48.0856	28.6033
KHDC1L	8.71237	11.9261	2.47855	6.14985	4.07134	10.4751	2.21619	8.5957	3.17333	6.33114	14.6118	7.0597	5.0706	3.02617	2.51959	3.26559	8.87827	4.96246	2.56906	14.1854	6.60836
KHDRBS1	1439.18466666667	1314.59033333333	1492.03233333333	1145.84666666667	1552.19066666667	1428.462	1364.30233333333	1454.40866666667	1399.43833333333	1595.356	1705.19233333333	1553.255	1042.30666666667	1231.63066666667	1232.26866666667	1468.93066666667	1155.84866666667	1591.22566666667	1291.23933333333	1223.69733333333	1331.385
KHDRBS2	47.8439	72.0986	24.1793	76.9718	93.0295	114.19	73.3061	81.946	12.0412	97.9178	79.2818	80.534	147.38	82.0579	142.434	12.4462	131.64	44.7767	68.2777	18.2732	21.0285
KHDRBS3	426.28	765.558	335.778	420.425	367.972	771.094	686.609	362.864	495.485	602.333	551.568	455.525	506.883	506.815	242.146	347.611	561.765	696.929	674.47	775.238	616.759
KHK	60.59653	78.653385	59.113095	39.857955	63.62913	76.373875	59.42925	72.393325	116.855285	52.90552	79.66505	73.844725	53.10742	61.0476	70.73225	56.657715	27.27925	80.25023	39.704935	84.13855	53.248315
KHNYN	483.106	534.062	543.385	449.125	541.982	648.1915	575.2235	559.147	713.566	537.3145	770.429	600.572	569.47	636.313	594.8945	584.5235	431.1755	527.9565	509.668	544.6835	525.991
KHSRP	401.707	336.785	373.867666666667	631.553666666667	412.439666666667	307.902	434.125	367.142	359.771433333333	325.057333333333	301.738233333333	252.600333333333	310.965666666667	351.248666666667	285.305333333333	396.458333333333	580.832	411.615666666667	475.268	450.883666666667	338.415666666667
KIAA0020	810.528	601.502	453.339	1599.91	788.238	689.974	508.173	596.472	568.14	646.04	798.698	668.636	477.258	630.923	718.529	669.82	1343.85	569.468	542.046	682.024	641.154
KIAA0040	382.661	290.186	212.994	545.167	324.3675	267.599	312.359	346.675	469.7955	345.627	316.8905	322.1775	379.3195	325.9205	400.018	365.724	641.8115	355.3555	175.4105	181.424	176.568
KIAA0087	2.72351	14.0117	26.2073	30.6854	9.46129	2.64414	5.09939	10.9253	2.93971	3.37267	1.91235	8.66759	6.06358	5.12499	9.20009	6.29543	23.8523	1.89291	3.69435	5.65814	6.33975
KIAA0100	600.3555	559.7225	477.649	473.451	716.13	585.6985	630.175	641.746	624.1315	540.782	663.5785	773.49	592.608	494.905	549.7295	995.8915	483.2225	850.709	871.2265	842.05	916.8915
KIAA0101	337.1145	331.496	139.331	177.5155	456.288	83.67945	873.943	578.98	194.88405	365.59	311.0904	411.0488	655.05	279.5155	257.3895	249.326	207.431	212.0798	185.778	242.24	405.8655
KIAA0125	74.038505	64.665565	58.20387	105.37765	111.00804	36.250225	118.76847	131.39855	43.749845	138.04665	629.7585	173.822985	822.958	44.217965	515.9634	65.5939	96.54355	23.43375	26.21345	41.3593	59.209005
KIAA0141	275.265	206.331	321.7415	170.6075	138.9705	334.271	291.022	286.6315	372.268	243.7565	301.8425	222.4885	210.988	339.1515	390.0525	418.4305	138.964	277.714	254.8835	299.1005	420.389
KIAA0196	612.32	684.265	637.776	340.88	496.375	671.453	494.838	517.185	805.602	746.112	792.625	698.891	556.691	781.349	761.569	695.063	474.951	501.295	599.035	572.678	699.488
KIAA0226	476.903	472.724	444.428	286.3025	300.6425	377.3785	408.5745	400.862	371.445	305.8695	555.3995	392.1525	440	460.6255	500.5875	408.5055	341.7015	304.869	422.2905	475.8195	340.8805
KIAA0226L	655.1115	483.413	171.13285	1518.815	295.2635	298.12	806.4085	492.7315	172.68145	296.7455	611.834	395.025	466.24	447.2445	491.872	430.6225	298.321	241.781	379.7725	329.006	391.709
KIAA0232	689.451	725.844	816.136	905.629	836.998	770.872	853.751	819.821	914.002	725.334	716.863	598.356	772.261	786.52	1125.71	645.301	728.33	783.977	723.708	724.435	659.134
KIAA0247	2035.44	1311.07	717.034	1489.04	1523.86	1171.65	1511.83	1552.52	1099.52	1953.91	2171.45	2387.29	1724.35	1295.41	1960.69	2300.28	1384.9	1417.61	1452.22	1195.75	1547.97
KIAA0319	10.8849	34.9699	10.9102	16.7766	48.8125	12.8576	8.96051	39.6336	12.105	9.45987	4.49045	10.6722	12.7444	39.9137	7.30451	9.52236	12.2186	8.32143	15.4227	18.5519	8.58509
KIAA0319L	21.0128	20.9046	19.3447	18.4066	20.5215	19.5837	23.7811	20.1487	43.591	13.6189	46.7776	49.9276	21.825	23.5169	27.2116	17.6239	15.9975	14.7868	26.5133	25.6404	17.8305
KIAA0355	886.444	651.368	979.824	387.773	498.289	1185.24	612.214	498.944	1030.56	532.396	642.434	578.003	714.636	1067.19	471.051	576.536	439.544	789.931	858.232	731.029	838.116
KIAA0368	460.738333333333	484.857666666667	767.739333333333	652.694	481.634	570.861333333333	674.609	644.537666666667	660.129333333333	510.527333333333	415.231	489.359	533.336333333333	589.192	502.052333333333	531.614	640.915333333333	460.187	523.331	396.253333333333	492.710666666667
KIAA0391	115.796	98.5527	99.1237	112.63	158.921	140.754	193.482	129.43	129.002	86.7455	138.928	147.252	114.836	101.238	101.049	91.4076	144.873	74.5982	115.84	57.1368	13.7931
KIAA0408	9.2327	32.9088	10.0686	3.32579	25.9493	4.93746	6.97011	7.22954	14.4095	8.68571	6.97444	3.83854	1.51959	7.7756	26.2811	5.91492	16.7082	7.73979	12.4041	52.3797	5.09135
KIAA0430	978.991	1176.78	1302.98	546.323	1026.1	1307.08	1229.64	1420.79	1581.78	909.895	1342.41	1168.77	1111.46	1515.12	1187.64	960.728	462.982	1116.07	1190.24	1352.27	1111.6
KIAA0485	473.51175	285.10375	430.5556	164.8835	51.669	122.1316	125.0601	193.26475	85.30095	62.93595	67.02915	64.97005	311.81455	370.98135	180.75995	161.4905	185.7762	75.45575	270.7003	259.5827	296.3797
KIAA0509	76.9618	10.6162	93.1217	68.3463	92.8712	49.5669	68.3796	13.4401	15.1478	41.1348	26.9626	31.4509	60.7784	27.6562	43.3056	16.0355	132.425	64.8462	17.7371	49.3647	38.7021
KIAA0513	426.596	370.758	199.438	255.766	430.025	475.878	327.145	227.245	194.798	271.395	395.213	370.717	188.193	365.82	279.579	299.816	24.5337	672.961	446.976	406.38	491.167
KIAA0556	507.088	588.995	391.804	581.997	456.088	403.831	422.354	325.34	486.171	335.661	357.079	424.928	475.529	584.762	419.116	616.26	434.332	492.17	654.51	678.939	672.309
KIAA0586	263.674	207.6735	205.2685	177.3445	232.679	237.585	295.691	210.5685	211.05775	197.829	205.21115	208.13	265.955	251.573	219.0705	208.846	225.686	218.8545	250.6005	287.161	275.611
KIAA0753	335.514	349.687	343.599	412.962	296.371	245.683	301.449	326.038	302.698	163.476	214.498	184.435	448.286	473.121	333.482	243.712	334.082	213.737	214.562	358.185	239.663
KIAA0754	123.167	151.007	112.923	62.1138	4.20984	3.62126	6.82133	27.6603	6.90341	3.68841	24.8102	3.38259	121.101	188.524	100.7	108.008	101.172	1.96484	95.0653	128.13	75.338
KIAA0895	38.6387	37.3098	27.9556	24.9397	55.9655	52.424	40.9065	37.1382	25.2596	28.9966	2.96241	32.4621	27.1801	57.9648	24.8231	31.0593	25.1186	23.7499	18.4661	41.3825	3.02116
KIAA0907	1110.9	880.37	1204.83	986.284	687.287	901.026	1035.1	1234.21	1042.68	470.021	655.045	822.854	1223.03	1586.49	1327	793.347	932.059	649.718	657.833	637.527	605.623
KIAA0922	411.657	295.818	543.561	313.6	528.732	326.292	520.162	572.586	494.19	469.574	749.386	504.784	699.384	299.524	456.935	362.327	438.367	313.507	372.921	353.889	363.411
KIAA0930	914.6135	1241.0875	574.893	718.1535	1395.5865	1472.432	1196.3555	1192.973	1253.761	1051.2165	1160.2785	1185.1965	966.609	1240.0985	1122.6195	1387.0325	642.141	1322.607	1021.199	1006.08	1249.489
KIAA1024	65.8886	60.7394	70.163	73.5025	70.8422	17.5945	67.3102	49.8911	50.3757	37.1637	6.5089	42.3931	54.1102	74.6104	71.7243	62.2292	32.3064	40.0107	90.3933	56.8705	7.0539
KIAA1033	570.889333333333	862.780666666667	758.038	539.783333333333	568.726666666667	937.623	814.859333333333	782.582	792.238666666667	928.854333333333	725.460333333333	1094.65766666667	510.2381	790.267	813.734333333333	973.651	645.684	858.086	710.028666666667	855.072	891.012
KIAA1045	90.5833	103.1758	65.77655	91.56635	77.2953	43.62078	82.972685	64.91895	53.81575	41.9302	93.3508	66.39145	95.1168	71.2632	53.55185	35.20555	101.0466	49.48915	51.73355	66.6261	36.97955
KIAA1107	54.2493	85.0648	144.641	25.3098	59.1146	99.8514	58.7683	71.4978	104.578	61.8309	47.575	37.2782	92.9134	126.342	58.264	50.6106	35.2604	63.3985	84.5802	92.1177	24.9097
KIAA1109	218.0583	168.1473	288.9315	126.7005	138.3533	252.0394	220.754166666667	327.418866666667	241.00807	152.079633333333	160.7147	141.351456666667	175.3889	309.2292	304.9749	210.010533333333	164.5937	238.6161	194.409833333333	198.024933333333	221.171676666667
KIAA1211L	7.92284	10.4744	8.74389	12.0627	7.96299	9.41559	15.9331	5.06422	10.3628	7.61398	14.5258	3.97594	12.2282	8.87458	5.67837	13.7332	12.7827	13.5178	10.4304	15.724	8.10441
KIAA1279	673.885	690.007	721.309	310.049	547.949	878.489	681.71	469.497	790.788	777.347	625.839	688.591	580.813	734.935	665.392	677.424	576.172	666.629	639.09	643.216	717.108
KIAA1324	60.4757	85.2563	65.5256	172.986	47.1228	45.3487	97.584	112.075	50.9758	72.9899	102.084	55.5703	69.8553	64.2133	55.6305	58.0088	110.952	25.7103	52.9438	86.7425	76.5746
KIAA1462	260.403	285.694	201.498	84.3064	199.437	443.98	291.551	189.678	313.33	242.038	202.24	232.391	318.417	388.911	167.275	200.428	135.657	302.322	298.885	292.137	152.157
KIAA1467	213.904	219.3532	260.3866	232.2365	142.4807	176.7263	215.81335	169.0673	186.52183	171.987	113.94705	160.6907	213.70205	196.33665	173.1781	161.9505	323.41705	124.55295	140.66565	195.20525	200.707
KIAA1549L	100.35	73.3764	63.361	80.6538	106.272	96.9993	84.2513	55.1262	53.3758	74.0582	63.7273	44.759	53.6867	99.9499	30.2274	95.6205	86.598	58.2047	50.9297	65.5899	38.4815
KIAA1551	542.889	370.036	481.837	1229.85	465.702	598.525	830.358	1041.17	409.261	655.034	806.112	724.89	627.778	548.511	745.91	384.096	307.661	342.638	361.178	406.881	404.633
KIAA1598	571.497	847.277	393.999	390.28	426.23	491.155	653.836	1068.96	430.875	528.534	561.528	676.605	263.318	895.736	793.028	765.423	354.146	600.472	654.795	581.086	1069.94
KIAA1614	8.33729	16.596	9.31334	37.7372	12.5157	14.3106	7.85296	11.1014	6.85606	12.9947	4.64941	10.3343	10.0509	30.2764	15.6187	14.4237	56.3178	13.3022	60.197	13.0041	37.313
KIAA1644	275.6045	329.869	318.336	1264.195	118.2449	261.09	80.0554	205.7725	175.289	221.26	183.2185	69.3144	113.1575	244.575	88.27475	287.5715	290.05	239.4765	71.34695	102.9827	190.676
KIAA1654	29.05205	38.3307	32.73927	34.82145	27.77925	31.084805	27.31185	16.36061	21.000405	24.04605	17.072375	18.449705	33.40345	23.1919	27.388115	39.8637	38.30225	25.396875	40.542525	31.1952	18.525005
KIAA1661	39.7941	63.6862	10.6536	16.4244	35.7746	4.83754	5.80237	4.9578	4.58887	14.7136	5.89145	3.11083	9.25425	6.35448	19.1206	72.5532	40.8026	4.07705	13.2266	10.9848	17.7271
KIAA1731	16.3762	14.6441	4.17863	8.2874	4.21903	3.6573	6.27545	3.16371	6.0143	3.76866	33.0271	8.02711	2.58205	5.22545	5.46242	14.4237	7.01853	4.86609	44.9098	18.2866	8.71019
KIAA1751	88.8579666666667	78.9062333333333	108.793133333333	119.624166666667	107.274333333333	70.66171	67.9013333333333	77.94302	52.7344	74.7479933333333	25.1797066666667	47.6649666666667	116.092333333333	70.1155	50.79732	113.846066666667	148.842566666667	70.9674333333333	53.0795	80.3317333333333	72.86456
KIDINS220	609.906466666667	697.082233333333	561.863416666667	563.537533333333	700.079866666667	886.953646666667	589.2238	647.724166666667	1028.46326666667	650.082266666667	671.5191	623.834633333333	698.7389	870.194166666667	659.2636	600.078933333333	627.5649	736.873166666667	746.3401	785.237406666667	655.857933333333
KIF11	73.6949	110.913	26.4115	4.93378	120.073	58.1409	187.282	214.739	63.6823	120.813	149.923	185.928	195.378	97.2528	87.7514	75.6102	30.0558	59.8895	73.2682	24.2661	97.6574
KIF13A	182.25	251.542	212.674	119.236	66.4173	64.7206	78.6451	88.6086	81.15	28.9656	63.5379	38.3628	219.551	206.132	145.089	122.192	118.678	72.9931	174.21	218.124	243.713
KIF13B	454.16	820.218	483.204	435.411	579.889	646.161	529.059	524.62	677.57	504.556	692.382	599.159	466.403	756.095	607.539	574.093	412.157	652.732	546.153	471.269	589.014
KIF14	71.8636	71.6107	40.2025	63.9557	113.046	43.7183	136.182	154.763	60.6828	78.8932	132.01	118.662	124.966	90.3803	78.7153	97.0287	66.8633	63.5362	38.6373	83.6975	87.5727
KIF15	86.5245	82.7111	21.386	85.153	90.147	22.7208	112.161	85.235	38.7783	76.9697	98.7462	115.654	135.152	73.6907	75.5127	64.5706	51.0772	62.4638	56.6639	45.919	99.9357
KIF16B	274.763	284.086	342.553	115.09	368.707	424.191	346.531	195.302	237.756	211.498	174.119	223.713	150.664	354.81	289.03	313.341	203.015	189.797	267.777	299.16	255.44
KIF17	94.403	76.1342	59.0296	15.4328	45.0993	15.9189	12.2206	7.5644	85.7632	12.421	6.76022	24.617	17.9902	12.1441	14.1134	21.9272	20.2462	12.5021	19.2622	26.5363	12.6948
KIF18A	29.9146	6.02798	24.6765	2.1063	67.2865	12.0809	47.0571	58.8049	42.7894	40.008	3.65663	44.4136	43.5669	20.6125	51.7495	24.0435	2.04588	28.7543	4.5601	21.8516	46.1193
KIF18B	142.928	155.827	72.7282	70.9979	136.079	64.8347	195.038	169.118	93.6101	135.549	109.183	158.885	291.622	146.696	131.228	149.902	74.9779	106.473	64.7876	134.229	165.161
KIF1A	39.6174	29.6994	27.4802	76.0139	66.1976	17.021655	5.96307	57.1539	30.18915	10.45467	32.91225	39.07105	35.6885	46.01335	10.8477	33.57155	24.49025	12.843415	59.3777	30.80555	5.095175
KIF1B	600.092	944.313	600.888	571.537	960.255	1513.94	636.556	1317.81	1375.11	564.5	683.697	598.655	559.49	1119.36	700.24	1108.14	355.047	1253.94	1198.78	929.09	1317.56
KIF1C	99.3592	81.2599	70.3824	137.415	47.0537	171.884	124.252	179.39	106.269	80.048	87.4094	154.857	50.0793	132.657	80.2565	86.449	44.3615	124.914	93.5826	150.153	123.467
KIF20A	201.277	150.503	6.63023	13.7455	305.489	53.0366	448.626	373.973	105.059	176.595	75.5869	228.094	328.501	185.61	79.8599	65.5441	14.3153	280.305	137.359	105.506	173.965
KIF20B	83.7438	101.16	130.456	49.4471	114.141	92.2023	124.187	117.428	137.895	124.871	254.557	205.792	123.566	103.086	59.8076	84.2916	102.563	89.9265	107.663	97.5391	90.4791
KIF21B	86.29	12.793	9.44561	36.7533	40.7002	14.2095	21.5361	24.6955	20.1348	35.9414	346.954	127.214	43.9648	9.91178	22.9717	20.0618	15.4836	13.6343	14.3106	11.5679	22.0477
KIF22	106.6133	160.004315	153.5501	120.07205	115.10865	160.05975	176.36605	154.0721	124.57395	150.0304	106.59572	129.29425	180.3485	123.88835	127.7025	140.0771	127.1593	170.0864	137.1856	175.81215	150.7679
KIF23	10.8363	1.98233	1.58674	6.12158	55.438	9.81392	36.1836	27.5292	7.09295	8.46325	33.3711	45.8523	30.7856	8.507	17.5626	10.4205	7.47266	20.7419	14.6179	2.26389	27.4225
KIF24	8.54454	22.2652	3.11225	9.93656	22.3975	43.021	26.4848	14.6336	2.98783	23.974	28.3573	14.2533	4.75261	22.926	12.4481	58.5835	40.8417	9.42639	11.8661	29.0525	19.8192
KIF25	73.5677	70.22655	70.24875	123.0365	98.84135	85.823625	83.287065	67.2027	58.33827	77.89455	58.263285	51.959085	60.66085	87.42298	44.75095	94.97203	125.1949	72.8914	83.8272	102.38695	91.4235
KIF25-AS1	17.5938333333333	46.31793	17.2995666666667	26.75787	36.4013	39.5247	75.4601966666667	18.5148	17.4162633333333	46.52432	27.4232333333333	43.1288266666667	24.6263633333333	11.8871766666667	35.2056953333333	29.4141	20.1355466666667	21.81933	23.1684233333333	46.1289233333333	19.0503866666667
